customer_id,signup_date,country,age,gender,subscription_tier,monthly_fee
1146,2022-02-25,UK,55.0,M,Enterprise,156.4
1147,2023-07-21,UK,41.0,M,Basic,11.86
1148,2022-10-27,Italy,40.0,F,Basic,13.87
1149,2023-12-16,USA,39.0,M,Basic,14.41
1150,2022-05-10,Canada,19.0,M,Premium,30.59
1151,2023-10-16,Spain,48.0,M,Basic,13.17
1152,2024-06-08,Canada,28.0,F,Premium,33.17
1153,2024-02-10,Brazil,45.0,M,Premium,35.82
1154,2023-05-18,UK,63.0,F,Basic,12.41
1155,2022-04-16,UK,49.0,F,Premium,33.33
1156,2024-06-12,France,22.0,F,Basic,10.46
1157,2022-01-13,USA,55.0,M,Basic,12.79
1158,2023-08-11,UK,27.0,M,Basic,10.55
1159,2022-10-19,UK,57.0,F,Premium,31.55
1160,2023-04-26,UK,63.0,F,Basic,14.9
1161,2023-05-06,UK,41.0,F,Premium,33.16
1162,2023-03-28,UK,52.0,F,Enterprise,158.43
1163,2022-12-15,Germany,61.0,F,Enterprise,127.21
1164,2022-07-08,UK,65.0,F,Basic,14.32
1165,2022-02-22,Mexico,40.0,M,Basic,11.41
1166,2022-09-16,Canada,34.0,M,Basic,11.82
1167,2024-06-01,Mexico,18.0,F,Premium,36.07
1168,2023-05-05,Mexico,48.0,M,Enterprise,186.99
1169,2022-04-27,Mexico,43.5,F,Premium,38.15
1170,2024-04-21,Spain,59.0,M,Basic,11.31
1171,2022-03-08,Germany,59.0,F,Basic,14.14
1172,2023-02-15,France,70.0,M,Premium,37.0
1173,2023-05-19,Germany,51.0,M,Basic,14.94
1174,2022-03-17,USA,26.0,Other,Basic,14.67
1175,2023-08-14,USA,39.0,M,Premium,35.32
1176,2023-10-07,Spain,30.0,M,Basic,13.74
1177,2023-12-04,UK,42.0,M,Basic,12.84
1178,2022-02-24,UK,65.0,F,Basic,12.96
1179,2022-06-05,Spain,43.5,F,Basic,10.5
1180,2022-06-02,UK,68.0,F,Premium,30.01
1181,2024-04-10,USA,29.0,M,Basic,10.23
1182,2023-07-31,UK,57.0,F,Premium,39.66
1183,2022-11-08,Australia,34.0,M,Basic,10.62
1184,2022-03-29,Canada,32.0,F,Basic,10.21
1185,2022-09-12,UK,59.0,F,Basic,11.54
1186,2022-05-02,UK,32.0,F,Basic,12.93
1187,2023-07-26,UK,32.0,F,Premium,39.47
1188,2024-02-22,USA,56.0,F,Premium,36.99
1189,2023-03-03,Mexico,30.0,F,Basic,11.37
1190,2023-09-13,Spain,34.0,M,Basic,14.69
1191,2023-09-03,UK,49.0,F,Premium,30.35
1192,2024-03-20,USA,26.0,M,Basic,14.89
1193,2023-09-26,Mexico,43.5,M,Basic,10.28
1194,2022-08-20,France,37.0,M,Basic,13.76
1195,2024-03-05,USA,43.0,M,Premium,30.44
1196,2023-06-20,Canada,44.0,M,Basic,14.65
1197,2023-01-25,Spain,38.0,F,Basic,10.53
1198,2023-04-07,Italy,35.0,M,Premium,30.49
1199,2023-03-30,USA,30.0,M,Enterprise,188.92
1200,2022-11-01,Brazil,33.0,F,Basic,10.47
1201,2024-05-30,Australia,26.0,M,Basic,13.98
1202,2023-08-26,UK,29.0,F,Basic,13.73
1203,2023-03-16,UK,61.0,F,Basic,12.98
1204,2022-11-09,Italy,55.0,F,Basic,11.88
1205,2023-08-06,UK,36.0,F,Basic,14.57
1206,2023-09-28,UK,24.0,M,Enterprise,187.1
1207,2022-03-03,USA,52.0,M,Premium,34.25
1208,2023-09-17,UK,65.0,M,Basic,11.15
1209,2024-01-28,USA,35.0,F,Premium,32.72
1210,2022-04-12,UK,33.0,M,Basic,11.09
1211,2024-02-21,USA,56.0,M,Basic,12.7
1212,2022-08-01,Australia,21.0,M,Enterprise,186.84
1213,2023-10-03,USA,42.0,F,Enterprise,177.35
1214,2022-08-05,Italy,49.0,M,Basic,13.97
1215,2022-09-28,Mexico,57.0,Other,Basic,12.23
1216,2023-11-08,UK,30.0,M,Basic,11.6
1217,2022-03-25,UK,62.0,M,Basic,13.78
1218,2022-06-10,Mexico,34.0,M,Premium,37.92
1219,2022-09-03,Canada,66.0,F,Basic,13.47
1220,2022-06-27,UK,54.0,F,Basic,10.15
1221,2023-07-20,Brazil,23.0,M,Basic,12.94
1222,2022-03-18,Canada,36.0,M,Basic,11.73
1223,2022-06-10,USA,30.0,F,Premium,31.95
1224,2022-01-03,USA,43.0,M,Premium,36.93
1225,2023-02-23,UK,31.0,M,Basic,11.33
1226,2023-04-07,USA,48.0,M,Basic,14.55
1227,2023-12-07,Spain,21.0,M,Basic,11.48
1228,2023-09-01,Italy,56.0,M,Basic,12.77
1229,2023-04-27,UK,25.0,M,Basic,14.13
1230,2022-10-26,Germany,42.0,M,Basic,12.0
1231,2022-02-03,Italy,30.0,F,Basic,14.13
1232,2022-08-26,Australia,49.0,M,Basic,13.61
1233,2022-10-23,USA,55.0,F,Premium,39.2
1234,2023-12-25,Brazil,55.0,M,Basic,11.62
1235,2022-10-17,Spain,45.0,F,Premium,31.04
1236,2023-12-21,USA,70.0,M,Basic,12.14
1237,2024-05-30,UK,47.0,F,Premium,37.85
1238,2023-04-10,USA,20.0,M,Basic,12.24
1239,2022-03-14,UK,45.0,F,Premium,32.61
1240,2023-12-05,France,20.0,M,Basic,10.13
1241,2022-08-28,USA,62.0,M,Enterprise,131.29
1242,2022-09-28,France,51.0,F,Premium,37.12
1243,2024-03-17,Canada,33.0,F,Basic,10.73
1244,2024-03-21,Spain,39.0,M,Basic,11.69
1245,2023-10-03,UK,49.0,F,Premium,30.19
1246,2023-08-27,Germany,55.0,M,Enterprise,172.17
1247,2023-11-09,USA,25.0,M,Premium,38.8
1248,2024-04-03,Mexico,25.0,Other,Premium,35.68
1249,2022-07-22,USA,23.0,M,Premium,30.25
1250,2023-03-12,UK,31.0,F,Basic,11.08
1251,2022-04-28,Mexico,49.0,M,Basic,12.18
1252,2023-07-12,Australia,52.0,F,Basic,12.93
1253,2022-08-19,Australia,27.0,F,Premium,34.95
1254,2023-10-26,USA,20.0,Other,Basic,14.57
1255,2022-06-02,Mexico,29.0,F,Basic,14.68
1256,2022-09-30,UK,66.0,M,Basic,10.53
1257,2024-04-26,Spain,48.0,F,Premium,31.37
1258,2022-05-26,Canada,46.0,M,Basic,11.78
1259,2022-03-15,France,22.0,F,Basic,12.1
1260,2022-03-03,USA,69.0,F,Basic,12.92
1261,2022-06-19,Australia,42.0,F,Basic,13.86
1262,2024-03-22,USA,58.0,F,Premium,31.35
1263,2022-11-11,USA,48.0,M,Basic,14.0
1264,2023-09-02,USA,38.0,F,Premium,36.09
1265,2024-02-06,Spain,37.0,M,Basic,14.89
1266,2024-04-24,UK,56.0,F,Basic,13.25
1267,2023-08-06,Australia,39.0,Unknown,Basic,13.57
1268,2022-10-23,Brazil,21.0,F,Basic,10.97
1269,2023-03-26,Spain,30.0,M,Basic,13.83
1270,2022-05-08,Canada,62.0,F,Basic,10.39
1271,2023-04-25,France,59.0,M,Premium,36.56
1272,2023-12-07,UK,67.0,F,Enterprise,105.55
1273,2022-11-08,Mexico,66.0,M,Enterprise,111.51
1274,2023-12-18,Australia,37.0,F,Enterprise,110.78
1275,2023-02-17,Mexico,69.0,M,Basic,10.25
1276,2022-10-06,USA,30.0,F,Basic,11.6
1277,2023-05-28,UK,34.0,M,Basic,14.96
1278,2023-07-07,UK,53.0,F,Basic,11.73
1279,2023-05-21,UK,50.0,M,Premium,37.6
1280,2023-03-25,USA,18.0,F,Premium,31.31
1281,2022-03-24,Canada,32.0,M,Premium,34.53
1282,2023-09-05,Mexico,30.0,M,Premium,31.84
1283,2022-02-10,Italy,34.0,F,Basic,10.95
1284,2024-06-29,Mexico,41.0,M,Basic,10.49
1285,2023-03-19,UK,25.0,M,Basic,12.15
1286,2024-01-23,France,67.0,F,Enterprise,107.54
1287,2022-11-27,Brazil,44.0,Other,Enterprise,190.97
1288,2023-09-11,Italy,62.0,F,Basic,12.23
1289,2022-09-14,France,40.0,M,Basic,14.18
1290,2022-01-27,USA,63.0,M,Basic,14.89
1291,2022-04-04,Spain,25.0,F,Basic,13.38
1292,2022-08-23,Spain,25.0,M,Premium,39.01
1293,2023-11-22,Germany,43.0,F,Basic,10.67
1294,2024-05-06,Spain,64.0,M,Basic,14.14
1295,2024-05-31,Mexico,30.0,Other,Basic,11.35
1296,2023-08-13,USA,56.0,F,Enterprise,147.25
1297,2023-08-25,Brazil,54.0,F,Basic,13.22
1298,2022-01-22,UK,66.0,M,Premium,39.03
1299,2024-02-23,USA,45.0,F,Basic,14.54
1300,2023-11-20,Germany,42.0,M,Basic,10.45
1301,2024-04-21,USA,33.0,F,Basic,11.81
1302,2022-10-03,France,19.0,Unknown,Premium,37.92
1303,2023-08-14,USA,35.0,M,Premium,37.02
1304,2022-02-11,USA,34.0,M,Basic,10.12
1305,2024-02-21,Germany,47.0,F,Basic,12.24
1306,2024-02-14,USA,56.0,M,Premium,38.28
1307,2022-06-29,Mexico,30.0,F,Premium,37.37
1308,2023-04-27,UK,49.0,M,Basic,12.05
1309,2023-06-16,Spain,67.0,M,Basic,13.67
1310,2023-10-30,Spain,46.0,F,Premium,35.5
1311,2023-03-29,USA,63.0,F,Basic,14.55
1312,2022-10-12,Germany,47.0,M,Enterprise,158.7
1313,2022-07-05,USA,35.0,F,Premium,34.0
1314,2023-08-23,UK,30.0,F,Basic,14.3
1315,2023-03-23,UK,60.0,F,Premium,30.49
1316,2023-10-13,USA,38.0,M,Basic,14.49
1317,2024-04-13,Germany,47.0,M,Premium,36.95
1318,2023-05-19,USA,38.0,F,Premium,39.4
1319,2022-04-04,Spain,65.0,F,Basic,11.24
1320,2023-04-27,Italy,34.0,M,Premium,36.94
1321,2022-12-23,UK,57.0,F,Premium,38.08
1322,2023-02-23,Brazil,36.0,M,Premium,37.01
1323,2022-12-08,USA,69.0,M,Basic,11.04
1324,2022-11-25,UK,43.5,F,Basic,11.37
1325,2023-11-18,Mexico,26.0,F,Premium,35.66
1326,2022-04-18,Germany,69.0,M,Enterprise,144.67
1327,2024-05-28,Canada,27.0,F,Basic,13.67
1328,2022-06-14,UK,61.0,F,Basic,11.88
1329,2022-12-04,Brazil,48.0,F,Basic,14.29
1330,2023-02-26,UK,70.0,F,Basic,12.15
1331,2023-12-12,France,40.0,M,Premium,30.39
1332,2023-05-23,USA,69.0,Unknown,Premium,30.16
1333,2022-10-23,Brazil,47.0,M,Enterprise,164.66
1334,2023-11-10,UK,43.5,F,Premium,35.4
1335,2023-02-15,Canada,69.0,F,Basic,12.7
1336,2024-04-13,Germany,26.0,M,Premium,37.89
1337,2024-02-18,USA,64.0,M,Premium,33.75
1338,2023-07-18,Mexico,18.0,M,Enterprise,199.53
1339,2022-02-07,UK,61.0,M,Basic,14.72
1340,2023-04-11,UK,52.0,F,Basic,10.05
1341,2022-04-01,USA,28.0,F,Basic,14.47
1342,2022-11-19,Italy,51.0,M,Basic,13.39
1343,2022-09-16,UK,33.0,F,Basic,12.5
1344,2022-11-28,Canada,26.0,F,Premium,35.82
1345,2022-04-29,Italy,49.0,F,Premium,38.41
1346,2024-03-02,USA,32.0,M,Basic,14.75
1347,2023-02-18,UK,29.0,M,Basic,12.79
1348,2024-06-04,UK,43.5,Unknown,Enterprise,118.12
1349,2023-06-11,Brazil,62.0,F,Basic,13.19
1350,2024-04-24,UK,31.0,F,Basic,10.37
1351,2022-01-02,Brazil,25.0,F,Basic,13.17
1352,2023-11-05,Spain,25.0,M,Basic,14.03
1353,2024-06-09,UK,44.0,M,Basic,11.76
1354,2023-07-10,Spain,29.0,M,Premium,30.7
1355,2023-04-19,Brazil,18.0,Other,Enterprise,169.21
1356,2023-02-28,Spain,60.0,M,Premium,33.38
1357,2022-02-25,UK,57.0,M,Basic,11.24
1358,2022-07-12,Brazil,59.0,Other,Basic,13.44
1359,2023-06-15,UK,68.0,F,Enterprise,196.95
1360,2023-01-06,Australia,28.0,F,Premium,37.44
1361,2023-09-30,Brazil,56.0,M,Basic,12.45
1362,2024-02-14,USA,60.0,F,Basic,12.99
1363,2023-05-26,Canada,48.0,M,Premium,31.41
1364,2023-10-03,USA,34.0,F,Basic,14.06
1365,2023-03-29,USA,43.5,M,Basic,13.01
1366,2024-02-18,UK,49.0,M,Basic,14.82
1367,2022-02-22,UK,43.5,F,Basic,14.89
1368,2022-07-28,Italy,38.0,Unknown,Basic,11.76
1369,2022-10-01,Canada,38.0,F,Basic,14.93
1370,2023-07-17,Canada,57.0,M,Basic,14.77
1371,2022-05-15,UK,40.0,M,Premium,36.39
1372,2022-10-22,UK,23.0,F,Premium,33.32
1373,2023-03-25,Canada,43.5,F,Basic,13.76
1374,2024-06-20,Mexico,67.0,Other,Enterprise,127.11
1375,2023-12-17,Italy,55.0,F,Basic,13.14
1376,2023-05-12,Spain,54.0,F,Basic,10.11
1377,2022-05-05,UK,62.0,F,Basic,13.13
1378,2022-01-30,UK,68.0,M,Premium,39.51
1379,2023-10-08,Spain,25.0,M,Basic,11.17
1380,2023-09-16,Germany,58.0,M,Basic,13.88
1381,2024-03-29,Italy,66.0,M,Premium,32.92
1382,2022-09-03,Mexico,52.0,F,Basic,13.53
1383,2023-12-28,Canada,68.0,F,Premium,36.99
1384,2022-06-12,Australia,28.0,F,Premium,31.84
1385,2022-11-15,Italy,41.0,M,Enterprise,159.7
1386,2023-07-19,Brazil,66.0,M,Basic,14.29
1387,2022-01-15,Spain,38.0,M,Basic,11.9
1388,2023-07-20,Mexico,68.0,F,Enterprise,171.02
1389,2023-02-22,USA,19.0,M,Premium,36.73
1390,2022-04-06,France,57.0,F,Premium,32.57
1391,2022-08-19,USA,36.0,M,Basic,14.58
1392,2024-05-11,Spain,56.0,M,Basic,12.81
1393,2022-04-27,Australia,45.0,F,Basic,11.77
1394,2023-04-18,Canada,34.0,F,Basic,10.81
1395,2022-05-01,Australia,23.0,M,Basic,12.36
1396,2023-10-26,Australia,36.0,F,Basic,13.64
1397,2024-05-02,UK,55.0,Other,Basic,13.11
1398,2022-06-07,UK,45.0,Other,Basic,13.63
1399,2023-05-26,UK,19.0,F,Basic,13.95
1400,2024-01-04,Spain,55.0,F,Basic,12.2
1401,2022-10-26,UK,54.0,M,Basic,12.59
1402,2023-06-06,Spain,68.0,F,Basic,14.92
1403,2023-12-24,Italy,69.0,M,Basic,14.83
1404,2022-10-07,USA,21.0,Other,Basic,12.06
1405,2023-03-02,Australia,39.0,M,Premium,36.84
1406,2024-05-04,Italy,43.0,M,Basic,11.33
1407,2023-05-10,France,66.0,F,Premium,31.52
1408,2023-04-29,UK,60.0,M,Premium,37.67
1409,2022-09-07,USA,53.0,M,Premium,34.35
1410,2023-04-13,Brazil,30.0,F,Basic,10.88
1411,2023-07-19,Mexico,69.0,F,Basic,13.78
1412,2022-05-29,Spain,49.0,F,Premium,39.14
1413,2023-01-28,France,34.0,M,Enterprise,193.32
1414,2022-07-15,UK,58.0,F,Enterprise,159.62
1415,2023-09-06,Canada,53.0,Unknown,Basic,12.39
1416,2023-06-05,Germany,63.0,M,Premium,31.41
1417,2024-02-04,USA,36.0,F,Premium,37.92
1418,2024-06-19,Mexico,52.0,F,Premium,39.44
1419,2022-05-20,UK,63.0,F,Basic,14.44
1420,2024-06-03,UK,57.0,F,Basic,13.75
1421,2022-03-13,Italy,45.0,M,Basic,10.01
1422,2022-10-10,Mexico,18.0,F,Basic,12.03
1423,2024-03-02,UK,59.0,M,Premium,34.1
1424,2024-03-19,UK,35.0,F,Enterprise,189.43
1425,2024-05-24,Germany,65.0,F,Premium,30.65
1426,2023-03-01,France,57.0,F,Basic,12.65
1427,2022-12-15,USA,50.0,F,Premium,31.35
1428,2024-03-17,UK,29.0,F,Basic,13.3
1429,2023-06-04,Germany,25.0,F,Premium,37.91
1430,2022-10-01,USA,41.0,M,Premium,36.41
1431,2024-04-20,Spain,33.0,M,Basic,13.96
1432,2022-01-03,UK,67.0,F,Basic,13.03
1433,2022-10-17,France,21.0,F,Basic,10.94
1434,2024-01-14,UK,43.5,M,Basic,11.9
1435,2022-11-02,France,61.0,M,Premium,39.56
1436,2024-05-07,Italy,44.0,M,Basic,11.43
1437,2023-08-25,UK,26.0,F,Basic,10.3
1438,2023-08-17,France,64.0,M,Basic,11.91
1439,2023-11-07,UK,33.0,M,Premium,33.65
1440,2023-05-17,Italy,29.0,F,Basic,12.34
1441,2024-06-05,France,48.0,F,Basic,12.79
1442,2022-06-02,USA,41.0,M,Premium,39.91
1443,2023-04-03,UK,31.0,M,Basic,13.77
1444,2023-07-06,France,62.0,F,Basic,10.17
1445,2023-05-11,Italy,42.0,M,Premium,37.12
1446,2022-12-20,Canada,51.0,Other,Basic,14.11
1447,2022-12-07,UK,20.0,F,Premium,38.95
1448,2023-07-20,USA,41.0,M,Basic,12.11
1449,2024-02-21,Germany,43.5,F,Basic,11.56
1450,2023-07-11,USA,26.0,M,Basic,14.19
1451,2023-01-22,Canada,43.0,M,Premium,37.77
1452,2023-04-12,USA,37.0,F,Basic,12.67
1453,2022-11-26,Canada,57.0,F,Basic,10.58
1454,2024-06-09,USA,27.0,M,Basic,13.25
1455,2022-07-13,Canada,36.0,M,Basic,10.32
1456,2023-12-16,Canada,20.0,M,Premium,30.99
1457,2022-09-02,Australia,41.0,M,Enterprise,133.1
1458,2023-08-09,Canada,22.0,F,Premium,33.7
1459,2023-01-28,USA,20.0,M,Basic,12.3
1460,2022-08-28,UK,44.0,Other,Basic,11.69
1461,2024-05-26,Spain,33.0,M,Premium,30.33
1462,2024-03-05,France,66.0,F,Enterprise,115.73
1463,2023-02-25,Germany,32.0,Unknown,Basic,10.57
1464,2022-02-14,UK,52.0,F,Basic,12.15
1465,2022-11-22,UK,29.0,M,Basic,11.05
1466,2024-02-02,UK,58.0,M,Basic,11.46
1467,2023-04-30,Spain,70.0,M,Basic,12.35
1468,2023-12-24,USA,61.0,Other,Enterprise,123.55
1469,2024-04-10,USA,43.0,F,Basic,11.22
1470,2023-01-26,Brazil,64.0,F,Basic,14.16
1471,2023-01-31,Canada,51.0,F,Basic,12.73
1472,2023-11-11,UK,40.0,M,Enterprise,185.67
1473,2024-03-22,Italy,48.0,F,Basic,12.56
1474,2024-04-20,Australia,67.0,Other,Basic,14.54
1475,2023-10-30,USA,37.0,M,Basic,11.26
1476,2022-06-05,UK,43.5,M,Basic,13.07
1477,2023-05-23,USA,40.0,F,Premium,35.02
1478,2022-02-07,Germany,21.0,M,Basic,14.58
1479,2022-05-10,USA,40.0,M,Basic,12.08
1480,2023-05-30,UK,65.0,F,Premium,38.54
1481,2023-08-28,France,65.0,F,Basic,12.81
1482,2022-12-06,USA,18.0,M,Basic,13.53
1483,2024-06-09,UK,42.0,M,Enterprise,188.68
1484,2022-04-13,UK,19.0,F,Basic,14.97
1485,2024-06-14,UK,47.0,F,Premium,37.3
1486,2024-05-15,Australia,20.0,M,Premium,33.14
1487,2023-03-27,Brazil,38.0,F,Enterprise,129.89
1488,2022-04-13,Spain,42.0,F,Basic,11.54
1489,2023-06-23,USA,37.0,F,Basic,10.48
1490,2023-04-13,Germany,43.5,M,Basic,10.26
1491,2022-01-16,USA,69.0,M,Basic,12.89
1492,2024-01-10,Brazil,39.0,F,Basic,14.04
1493,2022-05-28,Mexico,38.0,M,Enterprise,103.6
1494,2023-02-24,Germany,50.0,F,Premium,35.66
1495,2024-06-10,USA,69.0,M,Basic,11.85
1496,2023-11-02,Canada,55.0,M,Basic,14.45
1497,2022-06-08,Spain,32.0,M,Basic,10.72
1498,2022-03-18,USA,63.0,M,Premium,35.62
1499,2023-04-26,Mexico,69.0,F,Basic,14.84
1500,2024-03-11,Mexico,32.0,M,Basic,11.72
1501,2022-09-29,Brazil,63.0,F,Enterprise,174.17
1502,2022-12-13,USA,42.0,F,Basic,14.4
1503,2023-10-01,Brazil,38.0,M,Premium,31.85
1504,2023-12-11,Brazil,41.0,F,Basic,14.95
1505,2023-02-12,Mexico,22.0,M,Premium,38.08
1506,2023-10-28,Spain,23.0,F,Basic,10.68
1507,2022-03-24,USA,66.0,F,Basic,11.54
1508,2024-05-22,USA,60.0,M,Enterprise,162.49
1509,2022-12-03,USA,65.0,M,Premium,38.84
1510,2024-05-22,Mexico,61.0,F,Basic,10.96
1511,2023-11-22,USA,64.0,F,Basic,13.65
1512,2024-05-29,USA,40.0,M,Basic,11.34
1513,2023-07-01,USA,21.0,F,Premium,38.04
1514,2023-01-25,UK,44.0,M,Basic,13.41
1515,2022-11-21,Australia,35.0,F,Premium,35.22
1516,2023-10-04,USA,38.0,M,Basic,13.24
1517,2024-01-06,USA,45.0,F,Basic,14.37
1518,2024-06-27,Mexico,52.0,M,Premium,33.85
1519,2024-02-17,UK,39.0,F,Basic,13.84
1520,2023-05-15,USA,57.0,Unknown,Premium,31.58
1521,2024-06-12,UK,40.0,F,Basic,13.5
1522,2023-07-09,USA,20.0,F,Basic,13.74
1523,2022-02-06,Spain,57.0,F,Basic,12.2
1524,2023-09-25,Brazil,67.0,Unknown,Basic,13.96
1525,2022-03-12,Germany,27.0,F,Basic,12.78
1526,2022-08-29,Germany,42.0,F,Basic,14.67
1527,2023-10-09,USA,69.0,F,Premium,31.11
1528,2023-12-02,Italy,66.0,F,Basic,10.64
1529,2022-10-22,Italy,25.0,M,Basic,14.2
1530,2022-08-21,USA,28.0,F,Basic,14.2
1531,2024-02-04,Mexico,22.0,M,Basic,12.35
1532,2022-04-03,USA,62.0,F,Basic,14.81
1533,2023-03-21,Australia,70.0,F,Basic,13.39
1534,2022-04-11,USA,54.0,Other,Basic,14.9
1535,2024-02-18,Germany,62.0,M,Basic,12.65
1536,2023-10-11,Germany,55.0,M,Basic,11.0
1537,2023-12-22,Australia,46.0,Unknown,Premium,34.43
1538,2024-06-12,USA,22.0,M,Premium,39.79
1539,2022-04-13,Germany,26.0,M,Basic,11.84
1540,2023-03-31,Brazil,43.5,F,Enterprise,195.69
1541,2022-06-20,Spain,19.0,F,Basic,13.98
1542,2023-12-12,USA,18.0,M,Basic,12.2
1543,2022-11-03,France,57.0,F,Premium,35.41
1544,2022-01-30,Germany,68.0,M,Premium,36.06
1545,2022-02-17,USA,47.0,F,Enterprise,166.57
1546,2022-11-29,Spain,28.0,M,Enterprise,107.66
1547,2024-03-26,Germany,45.0,F,Basic,14.66
1548,2022-02-27,Canada,61.0,M,Enterprise,159.69
1549,2022-10-28,Brazil,29.0,F,Enterprise,193.1
1550,2023-01-03,Spain,56.0,M,Basic,13.15
1551,2023-01-19,UK,43.0,F,Enterprise,143.09
1552,2023-03-18,France,30.0,M,Basic,12.82
1553,2022-05-30,UK,25.0,M,Premium,38.29
1554,2022-09-08,USA,45.0,F,Basic,11.62
1555,2023-06-28,USA,47.0,F,Basic,14.77
1556,2023-02-26,USA,26.0,M,Basic,12.32
1557,2023-08-03,Australia,56.0,M,Basic,14.77
1558,2023-11-30,Spain,48.0,M,Premium,38.8
1559,2024-03-22,USA,38.0,M,Basic,13.83
1560,2022-07-04,USA,64.0,M,Basic,12.33
1561,2022-06-24,Spain,51.0,M,Basic,12.92
1562,2022-06-29,Mexico,48.0,F,Premium,38.37
1563,2022-03-22,Spain,43.5,F,Premium,35.43
1564,2023-09-17,Mexico,42.0,M,Premium,37.37
1565,2024-06-10,Canada,29.0,Other,Premium,37.9
1566,2023-01-27,UK,18.0,F,Basic,12.56
1567,2023-09-27,UK,39.0,M,Basic,12.67
1568,2023-12-01,UK,57.0,M,Basic,10.98
1569,2022-09-04,UK,54.0,F,Enterprise,124.46
1570,2023-05-25,UK,64.0,M,Premium,39.04
1571,2023-08-21,Mexico,18.0,M,Basic,14.19
1572,2022-05-27,Germany,18.0,F,Basic,10.04
1573,2022-08-26,USA,59.0,F,Basic,14.34
1574,2023-04-18,Germany,59.0,M,Premium,30.24
1575,2023-10-16,Italy,38.0,F,Basic,12.28
1576,2022-09-18,Germany,32.0,F,Premium,30.66
1577,2023-04-16,USA,34.0,F,Basic,14.83
1578,2022-09-19,Germany,39.0,F,Basic,14.85
1579,2023-11-14,UK,55.0,M,Premium,36.1
1580,2022-01-10,USA,52.0,F,Basic,11.95
1581,2024-04-03,Brazil,62.0,M,Enterprise,151.19
1582,2023-04-22,USA,33.0,M,Basic,13.8
1583,2022-10-22,UK,25.0,M,Basic,11.11
1584,2023-11-25,Brazil,64.0,M,Basic,12.2
1585,2023-07-14,Australia,34.0,M,Premium,37.36
1586,2022-06-11,USA,34.0,M,Premium,33.94
1587,2022-03-17,USA,43.0,M,Basic,10.15
1588,2023-03-29,USA,30.0,F,Basic,12.53
1589,2022-12-20,UK,34.0,M,Basic,13.68
1590,2023-08-25,UK,55.0,F,Basic,14.87
1591,2022-11-03,Canada,34.0,M,Basic,10.18
1592,2023-10-17,Italy,65.0,M,Basic,12.69
1593,2023-03-11,USA,31.0,M,Basic,12.24
1594,2023-12-08,USA,62.0,M,Basic,11.2
1595,2022-09-14,Germany,23.0,F,Basic,13.18
1596,2023-04-13,Germany,43.5,M,Basic,10.81
1597,2024-05-15,Australia,63.0,Other,Basic,11.41
1598,2022-11-06,UK,31.0,Other,Basic,13.9
1599,2022-07-23,UK,64.0,M,Premium,34.59
1600,2023-01-29,UK,25.0,F,Basic,14.96
1601,2024-05-23,UK,32.0,M,Basic,11.92
1602,2023-05-10,Mexico,44.0,F,Basic,12.31
1603,2022-04-20,France,30.0,F,Premium,32.99
1604,2022-08-31,USA,66.0,M,Basic,11.17
1605,2023-01-26,UK,48.0,M,Enterprise,192.22
1606,2023-08-09,Australia,70.0,M,Basic,13.73
1607,2023-01-03,USA,52.0,M,Basic,11.66
1608,2023-08-12,UK,23.0,F,Basic,13.49
1609,2022-10-30,Italy,22.0,M,Basic,14.82
1610,2023-12-18,UK,39.0,M,Basic,10.36
1611,2022-10-30,Australia,66.0,M,Basic,11.31
1612,2022-01-23,Spain,40.0,F,Basic,10.99
1613,2024-04-29,USA,42.0,M,Basic,14.34
1614,2023-11-06,Italy,51.0,F,Basic,10.89
1615,2023-02-10,Mexico,43.0,F,Basic,11.53
1616,2022-10-09,Spain,64.0,F,Basic,12.71
1617,2022-01-09,Canada,22.0,F,Premium,36.2
1618,2023-08-03,Mexico,43.0,M,Basic,14.03
1619,2024-06-04,Germany,37.0,M,Basic,12.03
1620,2023-12-04,USA,43.5,F,Basic,12.66
1621,2024-03-07,USA,23.0,F,Basic,14.82
1622,2024-02-02,USA,67.0,F,Basic,11.48
1623,2022-02-20,USA,35.0,M,Basic,11.23
1624,2023-09-13,Mexico,21.0,M,Basic,13.54
1625,2024-02-03,France,34.0,Other,Enterprise,177.1
1626,2023-05-24,Spain,31.0,M,Basic,12.06
1627,2024-05-02,USA,31.0,M,Basic,11.05
1628,2022-10-21,Brazil,30.0,M,Premium,37.78
1629,2024-03-05,France,24.0,Other,Basic,13.34
1630,2024-03-29,Germany,61.0,M,Premium,38.75
1631,2022-08-24,France,32.0,M,Basic,14.21
1632,2023-09-14,UK,36.0,F,Basic,11.02
1633,2024-04-01,UK,60.0,M,Premium,38.31
1634,2022-12-27,Canada,64.0,F,Enterprise,117.51
1635,2022-08-13,Mexico,61.0,F,Premium,38.63
1636,2023-10-14,UK,52.0,M,Basic,13.84
1637,2022-07-14,Italy,34.0,F,Basic,12.84
1638,2023-09-28,Italy,52.0,F,Basic,13.2
1639,2022-09-14,Brazil,36.0,M,Premium,31.03
1640,2023-11-26,Brazil,37.0,M,Basic,10.19
1641,2024-02-13,USA,53.0,F,Basic,11.64
1642,2024-01-09,Germany,52.0,M,Premium,38.2
1643,2024-02-25,UK,49.0,F,Premium,34.65
1644,2023-11-07,Canada,65.0,F,Basic,11.11
1645,2023-11-29,UK,61.0,M,Premium,38.34
1646,2024-05-08,USA,57.0,F,Basic,11.13
