customer_id,signup_date,country,age,gender,subscription_tier,monthly_fee
1278,07/07/2023,United Kingdom,53.0,F,basic,11.73
1279,21/05/2023,United Kingdom,50.0,M,Premium,37.6
1280,25/03/2023,US,18.0,F,Premium,31.31
1281,24/03/2022,Canada,32.0,M,Premium,34.53
1282,05/09/2023,Mexico,30.0,M,Premium,31.84
1283,10/02/2022,Italy,34.0,F,basic,10.95
1284,29/06/2024,Mexico,41.0,M,basic,10.49
1285,19/03/2023,UK,25.0,M,basic,12.15
1286,23/01/2024,France,67.0,F,ENTERPRISE,107.54
1287,27/11/2022,Brazil,44.0,Other,ENTERPRISE,190.97
1288,11/09/2023,Italy,62.0,F,basic,12.23
1289,14/09/2022,France,40.0,M,basic,14.18
1290,27/01/2022,United States,63.0,M,basic,14.89
1291,04/04/2022,Spain,25.0,F,basic,13.38
1292,23/08/2022,Spain,25.0,M,Premium,39.01
1293,22/11/2023,Germany,43.0,F,basic,10.67
1294,06/05/2024,Spain,64.0,M,basic,14.14
1295,31/05/2024,Mexico,30.0,Other,basic,11.35
1296,13/08/2023,US,56.0,F,ENTERPRISE,147.25
1297,25/08/2023,Brazil,54.0,F,basic,13.22
1298,22/01/2022,Britain,66.0,M,Premium,39.03
1299,23/02/2024,USA,45.0,F,basic,14.54
1300,20/11/2023,Germany,42.0,M,basic,10.45
1301,21/04/2024,USA,33.0,F,basic,11.81
1302,03/10/2022,France,19.0,,Premium,37.92
1303,14/08/2023,USA,35.0,M,Premium,37.02
1304,11/02/2022,USA,34.0,M,basic,10.12
1305,21/02/2024,Germany,47.0,F,basic,12.24
1306,14/02/2024,United States,56.0,M,Premium,38.28
1307,29/06/2022,Mexico,30.0,F,Premium,37.37
1308,27/04/2023,United Kingdom,49.0,M,basic,12.05
1309,16/06/2023,Spain,67.0,M,basic,13.67
1310,30/10/2023,Spain,46.0,F,Premium,35.5
1311,29/03/2023,US,63.0,F,basic,14.55
1312,12/10/2022,Germany,47.0,M,ENTERPRISE,158.7
1313,05/07/2022,US,35.0,F,Premium,34.0
1314,23/08/2023,Britain,30.0,F,basic,14.3
1315,23/03/2023,Britain,60.0,F,Premium,30.49
1316,13/10/2023,US,38.0,M,basic,14.49
1317,13/04/2024,Germany,47.0,M,Premium,36.95
1318,19/05/2023,US,38.0,F,Premium,39.4
1319,04/04/2022,Spain,65.0,F,basic,11.24
1320,27/04/2023,Italy,34.0,M,Premium,36.94
1321,23/12/2022,UK,57.0,F,Premium,38.08
1322,23/02/2023,Brazil,36.0,M,Premium,37.01
1323,08/12/2022,USA,69.0,M,basic,11.04
1324,25/11/2022,UK,,F,basic,11.37
1325,18/11/2023,Mexico,26.0,F,Premium,35.66
1326,18/04/2022,Germany,69.0,M,ENTERPRISE,144.67
1327,28/05/2024,Canada,27.0,F,basic,13.67
1328,14/06/2022,UK,61.0,F,basic,11.88
1329,04/12/2022,Brazil,48.0,F,basic,14.29
1330,26/02/2023,Britain,70.0,F,basic,12.15
1331,12/12/2023,France,40.0,M,Premium,30.39
1332,23/05/2023,USA,69.0,,Premium,30.16
1333,23/10/2022,Brazil,47.0,M,ENTERPRISE,164.66
1334,10/11/2023,United Kingdom,,F,Premium,35.4
1335,15/02/2023,Canada,69.0,F,basic,12.7
1336,13/04/2024,Germany,26.0,M,Premium,37.89
1337,18/02/2024,USA,64.0,M,Premium,33.75
1338,18/07/2023,Mexico,18.0,M,ENTERPRISE,199.53
1339,07/02/2022,UK,61.0,M,basic,14.72
1340,11/04/2023,Britain,52.0,F,basic,10.05
1341,01/04/2022,United States,28.0,F,basic,14.47
1342,19/11/2022,Italy,51.0,M,basic,13.39
1343,16/09/2022,United Kingdom,33.0,F,basic,12.5
1344,28/11/2022,Canada,26.0,F,Premium,35.82
1345,29/04/2022,Italy,49.0,F,Premium,38.41
1346,02/03/2024,USA,32.0,M,basic,14.75
1347,18/02/2023,Britain,29.0,M,basic,12.79
1348,04/06/2024,Britain,,,ENTERPRISE,118.12
1349,11/06/2023,Brazil,62.0,F,basic,13.19
1350,24/04/2024,UK,31.0,F,basic,10.37
1351,02/01/2022,Brazil,25.0,F,basic,13.17
1352,05/11/2023,Spain,25.0,M,basic,14.03
1353,09/06/2024,UK,44.0,M,basic,11.76
1354,10/07/2023,Spain,29.0,M,Premium,30.7
1355,19/04/2023,Brazil,18.0,Other,ENTERPRISE,169.21
1356,28/02/2023,Spain,60.0,M,Premium,33.38
1357,25/02/2022,United Kingdom,57.0,M,basic,11.24
1358,12/07/2022,Brazil,59.0,Other,basic,13.44
1359,15/06/2023,UK,68.0,F,ENTERPRISE,196.95
1360,06/01/2023,Australia,28.0,F,Premium,37.44
1361,30/09/2023,Brazil,56.0,M,basic,12.45
1362,14/02/2024,United States,60.0,F,basic,12.99
1363,26/05/2023,Canada,48.0,M,Premium,31.41
1364,03/10/2023,US,34.0,F,basic,14.06
1365,29/03/2023,US,,M,basic,13.01
1366,18/02/2024,UK,49.0,M,basic,14.82
1367,22/02/2022,UK,,F,basic,14.89
1368,28/07/2022,Italy,38.0,,basic,11.76
1369,01/10/2022,Canada,38.0,F,basic,14.93
1370,17/07/2023,Canada,57.0,M,basic,14.77
1371,15/05/2022,United Kingdom,40.0,M,Premium,36.39
1372,22/10/2022,UK,23.0,F,Premium,33.32
1373,25/03/2023,Canada,,F,basic,13.76
1374,20/06/2024,Mexico,67.0,Other,ENTERPRISE,127.11
1375,17/12/2023,Italy,55.0,F,basic,13.14
1376,12/05/2023,Spain,54.0,F,basic,10.11
1377,05/05/2022,Britain,62.0,F,basic,13.13
1378,30/01/2022,Britain,68.0,M,Premium,39.51
1379,08/10/2023,Spain,25.0,M,basic,11.17
1380,16/09/2023,Germany,58.0,M,basic,13.88
1381,29/03/2024,Italy,66.0,M,Premium,32.92
1382,03/09/2022,Mexico,52.0,F,basic,13.53
1383,28/12/2023,Canada,68.0,F,Premium,36.99
1384,12/06/2022,Australia,28.0,F,Premium,31.84
1385,15/11/2022,Italy,41.0,M,ENTERPRISE,159.7
1386,19/07/2023,Brazil,66.0,M,basic,14.29
1387,15/01/2022,Spain,38.0,M,basic,11.9
1388,20/07/2023,Mexico,68.0,F,ENTERPRISE,171.02
1389,22/02/2023,United States,19.0,M,Premium,36.73
1390,06/04/2022,France,57.0,F,Premium,32.57
1391,19/08/2022,USA,36.0,M,basic,14.58
1392,11/05/2024,Spain,56.0,M,basic,12.81
1393,27/04/2022,Australia,45.0,F,basic,11.77
1394,18/04/2023,Canada,34.0,F,basic,10.81
1395,01/05/2022,Australia,23.0,M,basic,12.36
1396,26/10/2023,Australia,36.0,F,basic,13.64
1397,02/05/2024,UK,55.0,Other,basic,13.11
1398,07/06/2022,UK,45.0,Other,basic,13.63
1399,26/05/2023,United Kingdom,19.0,F,basic,13.95
1400,04/01/2024,Spain,55.0,F,basic,12.2
1401,26/10/2022,United Kingdom,54.0,M,basic,12.59
1402,06/06/2023,Spain,68.0,F,basic,14.92
1403,24/12/2023,Italy,69.0,M,basic,14.83
1404,07/10/2022,USA,21.0,Other,basic,12.06
1405,02/03/2023,Australia,39.0,M,Premium,36.84
1406,04/05/2024,Italy,43.0,M,basic,11.33
1407,10/05/2023,France,66.0,F,Premium,31.52
1408,29/04/2023,Britain,60.0,M,Premium,37.67
1409,07/09/2022,US,53.0,M,Premium,34.35
1410,13/04/2023,Brazil,30.0,F,basic,10.88
1411,19/07/2023,Mexico,69.0,F,basic,13.78
1412,29/05/2022,Spain,49.0,F,Premium,39.14
1413,28/01/2023,France,34.0,M,ENTERPRISE,193.32
1414,15/07/2022,Britain,58.0,F,ENTERPRISE,159.62
1415,06/09/2023,Canada,53.0,,basic,12.39
1416,05/06/2023,Germany,63.0,M,Premium,31.41
1417,04/02/2024,USA,36.0,F,Premium,37.92
1418,19/06/2024,Mexico,52.0,F,Premium,39.44
1419,20/05/2022,United Kingdom,63.0,F,basic,14.44
1420,03/06/2024,United Kingdom,57.0,F,basic,13.75
1421,13/03/2022,Italy,45.0,M,basic,10.01
1422,10/10/2022,Mexico,18.0,F,basic,12.03
1423,02/03/2024,UK,59.0,M,Premium,34.1
1424,19/03/2024,Britain,35.0,F,ENTERPRISE,189.43
1425,24/05/2024,Germany,65.0,F,Premium,30.65
1426,01/03/2023,France,57.0,F,basic,12.65
1427,15/12/2022,USA,50.0,F,Premium,31.35
1428,17/03/2024,Britain,29.0,F,basic,13.3
1429,04/06/2023,Germany,25.0,F,Premium,37.91
1430,01/10/2022,US,41.0,M,Premium,36.41
1431,20/04/2024,Spain,33.0,M,basic,13.96
1432,03/01/2022,United Kingdom,67.0,F,basic,13.03
1433,17/10/2022,France,21.0,F,basic,10.94
1434,14/01/2024,United Kingdom,,M,basic,11.9
1435,02/11/2022,France,61.0,M,Premium,39.56
1436,07/05/2024,Italy,44.0,M,basic,11.43
1437,25/08/2023,UK,26.0,F,basic,10.3
1438,17/08/2023,France,64.0,M,basic,11.91
1439,07/11/2023,United Kingdom,33.0,M,Premium,33.65
1440,17/05/2023,Italy,29.0,F,basic,12.34
1441,05/06/2024,France,48.0,F,basic,12.79
1442,02/06/2022,US,41.0,M,Premium,39.91
1443,03/04/2023,UK,31.0,M,basic,13.77
1444,06/07/2023,France,62.0,F,basic,10.17
1445,11/05/2023,Italy,42.0,M,Premium,37.12
1446,20/12/2022,Canada,51.0,Other,basic,14.11
1447,07/12/2022,Britain,20.0,F,Premium,38.95
1448,20/07/2023,United States,41.0,M,basic,12.11
1449,21/02/2024,Germany,,F,basic,11.56
1450,11/07/2023,United States,26.0,M,basic,14.19
1451,22/01/2023,Canada,43.0,M,Premium,37.77
1452,12/04/2023,United States,37.0,F,basic,12.67
1453,26/11/2022,Canada,57.0,F,basic,10.58
1454,09/06/2024,USA,27.0,M,basic,13.25
1455,13/07/2022,Canada,36.0,M,basic,10.32
1456,16/12/2023,Canada,20.0,M,Premium,30.99
1457,02/09/2022,Australia,41.0,M,ENTERPRISE,133.1
1458,09/08/2023,Canada,22.0,F,Premium,33.7
1459,28/01/2023,US,20.0,M,basic,12.3
1460,28/08/2022,Britain,44.0,Other,basic,11.69
1461,26/05/2024,Spain,33.0,M,Premium,30.33
1462,05/03/2024,France,66.0,F,ENTERPRISE,115.73
1463,25/02/2023,Germany,32.0,,basic,10.57
1464,14/02/2022,UK,52.0,F,basic,12.15
1465,22/11/2022,Britain,29.0,M,basic,11.05
1466,02/02/2024,United Kingdom,58.0,M,basic,11.46
1467,30/04/2023,Spain,70.0,M,basic,12.35
1468,24/12/2023,USA,61.0,Other,ENTERPRISE,123.55
1469,10/04/2024,USA,43.0,F,basic,11.22
1470,26/01/2023,Brazil,64.0,F,basic,14.16
1471,31/01/2023,Canada,51.0,F,basic,12.73
1472,11/11/2023,Britain,40.0,M,ENTERPRISE,185.67
1473,22/03/2024,Italy,48.0,F,basic,12.56
1474,20/04/2024,Australia,67.0,Other,basic,14.54
1475,30/10/2023,United States,37.0,M,basic,11.26
1476,05/06/2022,United Kingdom,,M,basic,13.07
1477,23/05/2023,USA,40.0,F,Premium,35.02
1478,07/02/2022,Germany,21.0,M,basic,14.58
1479,10/05/2022,USA,40.0,M,basic,12.08
1480,30/05/2023,UK,65.0,F,Premium,38.54
1481,28/08/2023,France,65.0,F,basic,12.81
1482,06/12/2022,USA,18.0,M,basic,13.53
1483,09/06/2024,UK,42.0,M,ENTERPRISE,188.68
1484,13/04/2022,Britain,19.0,F,basic,14.97
1485,14/06/2024,Britain,47.0,F,Premium,37.3
1486,15/05/2024,Australia,20.0,M,Premium,33.14
1487,27/03/2023,Brazil,38.0,F,ENTERPRISE,129.89
1488,13/04/2022,Spain,42.0,F,basic,11.54
1489,23/06/2023,USA,37.0,F,basic,10.48
1490,13/04/2023,Germany,,M,basic,10.26
1491,16/01/2022,USA,69.0,M,basic,12.89
1492,10/01/2024,Brazil,39.0,F,basic,14.04
1493,28/05/2022,Mexico,38.0,M,ENTERPRISE,103.6
1494,24/02/2023,Germany,50.0,F,Premium,35.66
1495,10/06/2024,US,69.0,M,basic,11.85
1496,02/11/2023,Canada,55.0,M,basic,14.45
1497,08/06/2022,Spain,32.0,M,basic,10.72
1498,18/03/2022,US,63.0,M,Premium,35.62
1499,26/04/2023,Mexico,69.0,F,basic,14.84
1500,11/03/2024,Mexico,32.0,M,basic,11.72
1501,29/09/2022,Brazil,63.0,F,ENTERPRISE,174.17
1502,13/12/2022,USA,42.0,F,basic,14.4
1503,01/10/2023,Brazil,38.0,M,Premium,31.85
1504,11/12/2023,Brazil,41.0,F,basic,14.95
1505,12/02/2023,Mexico,22.0,M,Premium,38.08
1506,28/10/2023,Spain,23.0,F,basic,10.68
1507,24/03/2022,US,66.0,F,basic,11.54
1508,22/05/2024,United States,60.0,M,ENTERPRISE,162.49
1509,03/12/2022,USA,65.0,M,Premium,38.84
1510,22/05/2024,Mexico,61.0,F,basic,10.96
1511,22/11/2023,US,64.0,F,basic,13.65
1512,29/05/2024,United States,40.0,M,basic,11.34
1513,01/07/2023,United States,21.0,F,Premium,38.04
1514,25/01/2023,Britain,44.0,M,basic,13.41
1515,21/11/2022,Australia,35.0,F,Premium,35.22
1516,04/10/2023,USA,38.0,M,basic,13.24
1517,06/01/2024,United States,45.0,F,basic,14.37
1518,27/06/2024,Mexico,52.0,M,Premium,33.85
1519,17/02/2024,Britain,39.0,F,basic,13.84
1520,15/05/2023,US,57.0,,Premium,31.58
1521,12/06/2024,UK,40.0,F,basic,13.5
1522,09/07/2023,USA,20.0,F,basic,13.74
1523,06/02/2022,Spain,57.0,F,basic,12.2
1524,25/09/2023,Brazil,67.0,,basic,13.96
1525,12/03/2022,Germany,27.0,F,basic,12.78
1526,29/08/2022,Germany,42.0,F,basic,14.67
1527,09/10/2023,US,69.0,F,Premium,31.11
1528,02/12/2023,Italy,66.0,F,basic,10.64
1529,22/10/2022,Italy,25.0,M,basic,14.2
1530,21/08/2022,US,28.0,F,basic,14.2
1531,04/02/2024,Mexico,22.0,M,basic,12.35
1532,03/04/2022,United States,62.0,F,basic,14.81
1533,21/03/2023,Australia,70.0,F,basic,13.39
1534,11/04/2022,USA,54.0,Other,basic,14.9
1535,18/02/2024,Germany,62.0,M,basic,12.65
1536,11/10/2023,Germany,55.0,M,basic,11.0
1537,22/12/2023,Australia,46.0,,Premium,34.43
1538,12/06/2024,United States,22.0,M,Premium,39.79
1539,13/04/2022,Germany,26.0,M,basic,11.84
1540,31/03/2023,Brazil,,F,ENTERPRISE,195.69
1541,20/06/2022,Spain,19.0,F,basic,13.98
1542,12/12/2023,USA,18.0,M,basic,12.2
1543,03/11/2022,France,57.0,F,Premium,35.41
1544,30/01/2022,Germany,68.0,M,Premium,36.06
1545,17/02/2022,US,47.0,F,ENTERPRISE,166.57
1546,29/11/2022,Spain,28.0,M,ENTERPRISE,107.66
1547,26/03/2024,Germany,45.0,F,basic,14.66
1548,27/02/2022,Canada,61.0,M,ENTERPRISE,159.69
1549,28/10/2022,Brazil,29.0,F,ENTERPRISE,193.1
1550,03/01/2023,Spain,56.0,M,basic,13.15
1551,19/01/2023,Britain,43.0,F,ENTERPRISE,143.09
1552,18/03/2023,France,30.0,M,basic,12.82
1553,30/05/2022,United Kingdom,25.0,M,Premium,38.29
1554,08/09/2022,US,45.0,F,basic,11.62
1555,28/06/2023,US,47.0,F,basic,14.77
1556,26/02/2023,USA,26.0,M,basic,12.32
1557,03/08/2023,Australia,56.0,M,basic,14.77
1558,30/11/2023,Spain,48.0,M,Premium,38.8
1559,22/03/2024,United States,38.0,M,basic,13.83
1560,04/07/2022,US,64.0,M,basic,12.33
1561,24/06/2022,Spain,51.0,M,basic,12.92
1562,29/06/2022,Mexico,48.0,F,Premium,38.37
1563,22/03/2022,Spain,,F,Premium,35.43
1564,17/09/2023,Mexico,42.0,M,Premium,37.37
1565,10/06/2024,Canada,29.0,Other,Premium,37.9
1566,27/01/2023,UK,18.0,F,basic,12.56
1567,27/09/2023,UK,39.0,M,basic,12.67
1568,01/12/2023,United Kingdom,57.0,M,basic,10.98
1569,04/09/2022,Britain,54.0,F,ENTERPRISE,124.46
1570,25/05/2023,United Kingdom,64.0,M,Premium,39.04
1571,21/08/2023,Mexico,18.0,M,basic,14.19
1572,27/05/2022,Germany,18.0,F,basic,10.04
1573,26/08/2022,United States,59.0,F,basic,14.34
1574,18/04/2023,Germany,59.0,M,Premium,30.24
1575,16/10/2023,Italy,38.0,F,basic,12.28
1576,18/09/2022,Germany,32.0,F,Premium,30.66
1577,16/04/2023,USA,34.0,F,basic,14.83
1578,19/09/2022,Germany,39.0,F,basic,14.85
1579,14/11/2023,United Kingdom,55.0,M,Premium,36.1
1580,10/01/2022,US,52.0,F,basic,11.95
1581,03/04/2024,Brazil,62.0,M,ENTERPRISE,151.19
1582,22/04/2023,US,33.0,M,basic,13.8
1583,22/10/2022,UK,25.0,M,basic,11.11
1584,25/11/2023,Brazil,64.0,M,basic,12.2
1585,14/07/2023,Australia,34.0,M,Premium,37.36
1586,11/06/2022,United States,34.0,M,Premium,33.94
1587,17/03/2022,United States,43.0,M,basic,10.15
1588,29/03/2023,USA,30.0,F,basic,12.53
1589,20/12/2022,United Kingdom,34.0,M,basic,13.68
1590,25/08/2023,UK,55.0,F,basic,14.87
1591,03/11/2022,Canada,34.0,M,basic,10.18
1592,17/10/2023,Italy,65.0,M,basic,12.69
1593,11/03/2023,United States,31.0,M,basic,12.24
1594,08/12/2023,US,62.0,M,basic,11.2
1595,14/09/2022,Germany,23.0,F,basic,13.18
1596,13/04/2023,Germany,,M,basic,10.81
1597,15/05/2024,Australia,63.0,Other,basic,11.41
1598,06/11/2022,UK,31.0,Other,basic,13.9
1599,23/07/2022,United Kingdom,64.0,M,Premium,34.59
1600,29/01/2023,United Kingdom,25.0,F,basic,14.96
1601,23/05/2024,Britain,32.0,M,basic,11.92
1602,10/05/2023,Mexico,44.0,F,basic,12.31
1603,20/04/2022,France,30.0,F,Premium,32.99
1604,31/08/2022,United States,66.0,M,basic,11.17
1605,26/01/2023,United Kingdom,48.0,M,ENTERPRISE,192.22
1606,09/08/2023,Australia,70.0,M,basic,13.73
1607,03/01/2023,US,52.0,M,basic,11.66
1608,12/08/2023,UK,23.0,F,basic,13.49
1609,30/10/2022,Italy,22.0,M,basic,14.82
1610,18/12/2023,Britain,39.0,M,basic,10.36
1611,30/10/2022,Australia,66.0,M,basic,11.31
1612,23/01/2022,Spain,40.0,F,basic,10.99
1613,29/04/2024,USA,42.0,M,basic,14.34
1614,06/11/2023,Italy,51.0,F,basic,10.89
1615,10/02/2023,Mexico,43.0,F,basic,11.53
1616,09/10/2022,Spain,64.0,F,basic,12.71
1617,09/01/2022,Canada,22.0,F,Premium,36.2
1618,03/08/2023,Mexico,43.0,M,basic,14.03
1619,04/06/2024,Germany,37.0,M,basic,12.03
1620,04/12/2023,USA,,F,basic,12.66
1621,07/03/2024,United States,23.0,F,basic,14.82
1622,02/02/2024,US,67.0,F,basic,11.48
1623,20/02/2022,USA,35.0,M,basic,11.23
1624,13/09/2023,Mexico,21.0,M,basic,13.54
1625,03/02/2024,France,34.0,Other,ENTERPRISE,177.1
1626,24/05/2023,Spain,31.0,M,basic,12.06
1627,02/05/2024,United States,31.0,M,basic,11.05
1628,21/10/2022,Brazil,30.0,M,Premium,37.78
1629,05/03/2024,France,24.0,Other,basic,13.34
1630,29/03/2024,Germany,61.0,M,Premium,38.75
1631,24/08/2022,France,32.0,M,basic,14.21
1632,14/09/2023,Britain,36.0,F,basic,11.02
1633,01/04/2024,Britain,60.0,M,Premium,38.31
1634,27/12/2022,Canada,64.0,F,ENTERPRISE,117.51
1635,13/08/2022,Mexico,61.0,F,Premium,38.63
1636,14/10/2023,UK,52.0,M,basic,13.84
1637,14/07/2022,Italy,34.0,F,basic,12.84
1638,28/09/2023,Italy,52.0,F,basic,13.2
1639,14/09/2022,Brazil,36.0,M,Premium,31.03
1640,26/11/2023,Brazil,37.0,M,basic,10.19
1641,13/02/2024,United States,53.0,F,basic,11.64
1642,09/01/2024,Germany,52.0,M,Premium,38.2
1643,25/02/2024,United Kingdom,49.0,F,Premium,34.65
1644,07/11/2023,Canada,65.0,F,basic,11.11
1645,29/11/2023,Britain,61.0,M,Premium,38.34
1646,08/05/2024,United States,57.0,F,basic,11.13
1647,21/05/2022,United Kingdom,41.0,M,basic,14.07
1648,06/10/2023,Italy,34.0,,basic,12.25
1649,10/04/2022,UK,24.0,M,basic,12.31
1650,05/10/2023,France,60.0,F,Premium,32.72
1651,24/10/2023,Britain,67.0,F,Premium,38.99
1652,10/02/2022,United States,18.0,F,basic,10.43
1653,13/11/2022,USA,52.0,F,Premium,31.43
1654,18/03/2024,United Kingdom,49.0,F,basic,13.17
1655,28/03/2023,France,53.0,M,basic,14.24
1656,04/02/2022,Britain,,F,basic,10.47
1657,17/08/2023,Italy,23.0,F,Premium,37.33
1658,09/01/2023,Australia,31.0,F,basic,13.7
1659,20/01/2024,Germany,54.0,F,basic,12.9
1660,15/05/2022,United Kingdom,65.0,M,basic,12.42
1661,03/04/2022,Italy,32.0,M,basic,11.6
1662,30/10/2022,Britain,64.0,M,Premium,33.5
1663,01/12/2022,United Kingdom,21.0,F,basic,13.36
1664,05/02/2024,Canada,57.0,M,basic,10.32
1665,02/03/2023,France,33.0,F,ENTERPRISE,158.48
1666,29/06/2022,Britain,45.0,M,basic,11.38
1667,25/07/2022,Canada,33.0,M,Premium,34.66
1668,16/05/2022,Spain,21.0,M,basic,12.78
1669,16/03/2024,United States,62.0,M,basic,14.42
1670,07/07/2023,Australia,43.0,F,Premium,35.78
1671,16/06/2024,Brazil,45.0,M,basic,11.13
1672,10/01/2023,France,49.0,M,Premium,30.78
1673,28/06/2023,United Kingdom,62.0,M,basic,13.12
1674,29/05/2023,Germany,19.0,F,basic,12.72
1675,07/10/2022,Italy,48.0,F,Premium,36.71
1676,30/04/2024,Brazil,20.0,M,basic,12.29
1677,18/06/2022,USA,25.0,F,basic,14.12
1678,21/09/2022,Italy,41.0,M,Premium,39.19
1679,24/04/2024,United Kingdom,32.0,M,Premium,30.39
1680,09/05/2023,Australia,60.0,F,basic,13.71
1681,05/04/2024,Mexico,48.0,M,Premium,30.34
1682,30/10/2022,Italy,26.0,F,ENTERPRISE,144.5
1683,04/02/2024,Mexico,56.0,,basic,12.3
1684,10/06/2024,United States,62.0,F,basic,13.47
1685,13/12/2022,Australia,19.0,M,basic,11.75
1686,03/04/2024,Britain,25.0,F,Premium,38.2
1687,28/04/2022,Canada,24.0,F,Premium,33.42
1688,25/04/2023,USA,61.0,M,Premium,33.42
1689,19/03/2022,US,68.0,F,ENTERPRISE,122.27
1690,25/05/2022,United Kingdom,56.0,M,basic,13.41
1691,12/02/2024,UK,59.0,F,basic,10.37
1692,20/08/2022,US,33.0,M,basic,11.81
1693,30/05/2024,Italy,52.0,M,basic,11.32
1694,24/11/2023,Brazil,47.0,F,Premium,32.28
1695,12/01/2024,United Kingdom,27.0,M,Premium,30.6
1696,22/11/2023,Canada,55.0,F,basic,10.94
1697,11/02/2023,Spain,35.0,M,basic,12.22
1698,16/05/2024,Canada,67.0,M,Premium,35.03
1699,03/04/2024,UK,22.0,F,basic,11.34
1700,25/07/2023,USA,70.0,F,basic,13.24
1701,10/01/2023,Canada,46.0,M,basic,11.67
1702,03/04/2022,Germany,56.0,M,basic,11.83
1703,20/03/2024,Spain,51.0,M,ENTERPRISE,178.25
1704,09/02/2023,US,60.0,M,basic,12.75
1705,15/01/2022,Britain,62.0,M,Premium,39.52
1706,28/09/2022,United States,40.0,M,basic,11.79
1707,04/07/2023,Germany,22.0,F,basic,14.13
1708,07/05/2022,Spain,47.0,F,basic,13.68
1709,11/04/2023,Britain,23.0,M,basic,14.44
1710,13/01/2023,Britain,63.0,M,basic,14.77
1711,20/11/2023,United Kingdom,61.0,M,basic,10.03
1712,06/02/2024,Spain,21.0,F,basic,10.43
1713,20/11/2023,USA,46.0,F,Premium,36.73
1714,26/09/2022,Italy,40.0,F,basic,11.94
1715,22/08/2023,UK,23.0,F,basic,14.09
1716,26/01/2023,UK,49.0,F,Premium,30.11
1717,22/04/2024,US,59.0,M,basic,14.02
1718,16/10/2023,US,35.0,M,ENTERPRISE,113.51
1719,16/01/2023,UK,32.0,F,ENTERPRISE,129.01
1720,21/04/2022,Canada,57.0,M,Premium,39.68
1721,23/11/2023,USA,49.0,F,Premium,30.51
1722,28/08/2022,Mexico,26.0,F,basic,11.74
1723,28/04/2023,Canada,,F,basic,10.41
1724,26/01/2022,Brazil,27.0,M,Premium,38.53
1725,27/09/2023,Canada,37.0,F,basic,13.51
1726,24/06/2024,United States,23.0,,basic,13.99
1727,29/07/2023,France,65.0,F,Premium,35.26
1728,02/12/2022,Italy,20.0,F,Premium,33.57
1729,17/09/2023,United States,59.0,Other,basic,10.0
1730,15/08/2022,United Kingdom,28.0,,basic,11.38
1731,26/10/2023,France,60.0,M,basic,12.56
1732,06/03/2022,France,34.0,M,Premium,36.63
1733,13/10/2023,Spain,49.0,M,basic,11.13
1734,23/04/2024,USA,21.0,F,ENTERPRISE,113.88
1735,21/04/2023,USA,21.0,Other,Premium,32.01
1736,19/12/2023,France,34.0,M,basic,11.76
1737,06/11/2022,Brazil,58.0,M,basic,10.73
1738,27/10/2023,Canada,36.0,M,basic,10.77
1739,23/02/2023,Spain,22.0,F,ENTERPRISE,104.37
1740,30/04/2022,Italy,49.0,M,basic,14.27
1741,24/05/2022,France,39.0,M,Premium,32.19
1742,16/02/2022,Germany,23.0,M,basic,14.1
1743,08/02/2022,US,,M,basic,12.18
1744,08/11/2022,US,39.0,F,ENTERPRISE,163.23
1745,20/05/2023,United States,18.0,M,basic,10.37
1746,29/04/2022,United Kingdom,37.0,M,Premium,35.83
1747,10/04/2022,Australia,39.0,M,basic,11.44
1748,29/08/2022,Australia,65.0,F,Premium,30.94
1749,27/06/2024,US,28.0,F,Premium,39.07
1750,05/07/2023,Mexico,30.0,M,Premium,36.03
1751,19/05/2022,Britain,59.0,M,basic,11.2
1752,02/02/2023,United States,20.0,F,basic,12.09
1753,10/04/2023,Australia,26.0,M,basic,11.77
1754,15/01/2023,US,29.0,F,basic,13.49
1755,18/11/2023,United Kingdom,40.0,M,Premium,36.06
1756,31/01/2024,Australia,31.0,M,basic,10.09
1757,15/12/2023,Canada,50.0,F,basic,10.98
1758,08/07/2023,Canada,35.0,F,Premium,34.77
1759,06/03/2023,USA,66.0,F,Premium,34.44
1760,25/08/2023,Brazil,58.0,M,ENTERPRISE,151.66
1761,31/01/2024,USA,26.0,M,basic,13.56
1762,15/01/2024,Italy,40.0,M,basic,13.4
1763,08/06/2022,France,27.0,F,basic,11.85
1764,25/06/2024,Germany,36.0,F,basic,14.38
1765,01/03/2023,USA,64.0,M,basic,10.3
1766,02/11/2023,Australia,22.0,F,ENTERPRISE,158.44
1767,12/04/2022,Mexico,64.0,F,basic,14.74
1768,03/05/2024,Spain,69.0,M,basic,12.74
1769,17/05/2023,US,,F,basic,12.27
1770,23/09/2023,Spain,47.0,M,basic,10.66
1771,22/02/2023,United Kingdom,42.0,M,basic,14.04
1772,14/10/2022,USA,45.0,Other,basic,11.86
1773,03/02/2022,Germany,51.0,M,basic,13.5
1774,08/12/2023,United Kingdom,62.0,M,basic,10.98
1775,15/01/2023,Britain,65.0,F,basic,10.2
1776,11/08/2022,Britain,64.0,Other,Premium,33.04
1777,31/03/2023,Spain,42.0,Other,basic,11.4
1778,01/04/2023,France,27.0,F,basic,14.36
1779,30/08/2022,United States,31.0,M,ENTERPRISE,186.46
1780,25/05/2024,France,59.0,F,basic,12.66
1781,07/01/2023,Australia,63.0,F,basic,10.08
1782,12/04/2022,Canada,47.0,M,Premium,32.27
